term,estimate,std.error,statistic,p.value,area,week,resp,model,edf,ref.df
s(pisr_summer_10m),NA,NA,0.17234028811276664,0.6818125324030611,KAR,23,moist_mean,gam,1.0009299891864702,1.0018505631577541
s(twi_luke),NA,NA,3.2052306492145943,0.06803774810034102,KAR,23,moist_mean,gam,1.743518897082582,1.9310006219148006
s(dtw_0_5ha),NA,NA,2.9766168642252184,0.08617499697449327,KAR,23,moist_mean,gam,1.7448335708097198,1.9316730765569199
s(tpi20),NA,NA,1.247795209745983,0.2711197334618809,KAR,23,moist_mean,gam,1.0001169838692603,1.0002322609479848
s(tpi500),NA,NA,0.047596359421345644,0.828554005189831,KAR,23,moist_mean,gam,1.0000349962422022,1.0000697594854824
s(wet_effect),NA,NA,0.08487030794693279,0.7724893251027558,KAR,23,moist_mean,gam,1.0001073558946079,1.0002121431492728
(Intercept),27.24207189614552,4.470743890761767,6.0934091868777935,5.214847474790492e-7,KAR,24,moist_mean,lm,NA,NA
pisr_summer_10m,1.243113500402006,2.1140758027032303,0.5880174678753048,0.5601915256300338,KAR,24,moist_mean,lm,NA,NA
twi_luke,4.937419808373903,2.5138520247119827,1.9640853001041674,0.057277583582349474,KAR,24,moist_mean,lm,NA,NA
dtw_0_5ha,-8.357589119487205,3.5038570927735218,-2.38525399244284,0.022453633175977997,KAR,24,moist_mean,lm,NA,NA
tpi20,1.1157396599715004,1.2833823662515802,0.8693743106587012,0.3904020604348116,KAR,24,moist_mean,lm,NA,NA
tpi500,0.4851636966923688,3.571257845782414,0.13585232924733723,0.8926948508641812,KAR,24,moist_mean,lm,NA,NA
wet_effect,0.4071562527095058,3.005097536008124,0.13548853168019273,0.892980397740935,KAR,24,moist_mean,lm,NA,NA
soil_typesilt,2.8709432760410336,4.640449150544888,0.6186778871833826,0.5400238182786155,KAR,24,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.16936670212913787,0.791664401039351,KAR,24,moist_mean,gam,1.3529418188731617,1.5788883690181903
s(twi_luke),NA,NA,2.3385803786698425,0.14334110617205803,KAR,24,moist_mean,gam,1.6022209193988028,1.8369844766985088
s(dtw_0_5ha),NA,NA,3.6613612828362125,0.048249710733991424,KAR,24,moist_mean,gam,1.7419340068563205,1.92765053755841
s(tpi20),NA,NA,1.3842924965476078,0.24752293625506477,KAR,24,moist_mean,gam,1.0000662046250477,1.0001306311247866
s(tpi500),NA,NA,0.037187834369442826,0.8484200084909173,KAR,24,moist_mean,gam,1.00009114896836,1.000180808956186
s(wet_effect),NA,NA,0.002284557989852971,0.9622219938124348,KAR,24,moist_mean,gam,1.0000070315987508,1.000013857088762
(Intercept),22.347874798819046,4.784329936962322,4.671056363852744,3.878711804836755e-5,KAR,25,moist_mean,lm,NA,NA
pisr_summer_10m,0.8211445787616621,2.2627375470992575,0.36289872849563926,0.7187455273512457,KAR,25,moist_mean,lm,NA,NA
twi_luke,5.664153986991848,2.6966319537771026,2.100454969043222,0.04256331296638055,KAR,25,moist_mean,lm,NA,NA
dtw_0_5ha,-7.705142119004515,3.731584272320657,-2.0648447299336263,0.0459985366469111,KAR,25,moist_mean,lm,NA,NA
tpi20,0.5293744222790225,1.3766069991996255,0.3845501458199811,0.70277221624625,KAR,25,moist_mean,lm,NA,NA
tpi500,-0.21410304014854317,3.828144103723381,-0.05592867832229706,0.9556995563361765,KAR,25,moist_mean,lm,NA,NA
wet_effect,0.7526666994283637,3.1974923136871207,0.23539280961099232,0.8152018894201035,KAR,25,moist_mean,lm,NA,NA
soil_typesilt,2.297981420642362,4.950993134588502,0.46414554780701733,0.6452629047949507,KAR,25,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.16349442939319594,0.8570765120678441,KAR,25,moist_mean,gam,1.2666888047686229,1.4601691178953637
s(twi_luke),NA,NA,2.6121964599435206,0.11057110888655114,KAR,25,moist_mean,gam,1.6005437319067168,1.835504324604773
s(dtw_0_5ha),NA,NA,2.907368818226341,0.09301951884829068,KAR,25,moist_mean,gam,1.7100282686903838,1.9101109942209367
s(tpi20),NA,NA,0.4158480236559737,0.5232151391199756,KAR,25,moist_mean,gam,1.00007811091491,1.0001542098256606
s(tpi500),NA,NA,0.13008508199662572,0.7206033263525307,KAR,25,moist_mean,gam,1.0000892409141795,1.000177121991228
s(wet_effect),NA,NA,0.010411706699362625,0.9193706914159159,KAR,25,moist_mean,gam,1.000018356544824,1.0000361769265087
(Intercept),18.430171484730597,4.533054956087676,4.06572866714968,2.4017379737333806e-4,KAR,26,moist_mean,lm,NA,NA
pisr_summer_10m,0.6202791384616464,2.143897638196004,0.28932311291857393,0.7739491683188953,KAR,26,moist_mean,lm,NA,NA
twi_luke,4.826823724428804,2.5550037317399075,1.8891650389652588,0.06672635542750967,KAR,26,moist_mean,lm,NA,NA
dtw_0_5ha,-7.410688202546899,3.5355999278013828,-2.0960200118442827,0.0429784624051886,KAR,26,moist_mean,lm,NA,NA
tpi20,0.493873262328834,1.3043070320248253,0.3786480101714532,0.7071133508550773,KAR,26,moist_mean,lm,NA,NA
tpi500,-0.545303979679997,3.6270883970470926,-0.1503420705500156,0.8813113554202967,KAR,26,moist_mean,lm,NA,NA
wet_effect,0.8788965280888276,3.0295586990420804,0.2901071130810989,0.7733540209505979,KAR,26,moist_mean,lm,NA,NA
soil_typesilt,2.465584257440294,4.690964933859078,0.5256027900877852,0.6023002712104304,KAR,26,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.04854147838922328,0.8961298957499118,KAR,26,moist_mean,gam,1.207514428516354,1.370469582412107
s(twi_luke),NA,NA,2.1635608367750208,0.1546138116338136,KAR,26,moist_mean,gam,1.17275613927473,1.3124659971991328
s(dtw_0_5ha),NA,NA,3.328199678712148,0.06537115288117284,KAR,26,moist_mean,gam,1.6306999101033466,1.8594719492930096
s(tpi20),NA,NA,0.19435349773657346,0.6619604609146006,KAR,26,moist_mean,gam,1.000125336661887,1.0002479010052712
s(tpi500),NA,NA,0.1127568917392424,0.7390976374388165,KAR,26,moist_mean,gam,1.0000902274283499,1.00017921576702
s(wet_effect),NA,NA,0.010918148475362145,0.9175964629155233,KAR,26,moist_mean,gam,1.0000682311137572,1.000135002684761
(Intercept),27.250442053180343,4.020071214782765,6.778596844994671,5.601373043015931e-8,KAR,27,moist_mean,lm,NA,NA
pisr_summer_10m,0.8924383657767171,1.9012831889845314,0.46938739633697873,0.6415471773808625,KAR,27,moist_mean,lm,NA,NA
twi_luke,3.439398511955729,2.2658664091059135,1.5179176045567835,0.13753416297229348,KAR,27,moist_mean,lm,NA,NA
dtw_0_5ha,-6.9009921704608965,3.1354933117796184,-2.200927090016367,0.0340591000156691,KAR,27,moist_mean,lm,NA,NA
tpi20,1.1064542824095087,1.156704960666779,0.956557047850557,0.3449995527064822,KAR,27,moist_mean,lm,NA,NA
tpi500,1.3421636520864557,3.216628476753803,0.41725790273452934,0.6789010318281379,KAR,27,moist_mean,lm,NA,NA
wet_effect,0.873618665993722,2.6867183031076913,0.3251619885059103,0.7468900571610498,KAR,27,moist_mean,lm,NA,NA
soil_typesilt,2.844685830053821,4.160111289812803,0.6838004158734481,0.4983616209875593,KAR,27,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.36673344155095,0.5861015170425217,KAR,27,moist_mean,gam,1.5003472380319214,1.7485896266690146
s(twi_luke),NA,NA,1.5672020686793844,0.2186900590094658,KAR,27,moist_mean,gam,1.000055175671722,1.0001090015485488
s(dtw_0_5ha),NA,NA,3.6190276532161665,0.05132695647133789,KAR,27,moist_mean,gam,1.6233346887492484,1.8563649796371786
s(tpi20),NA,NA,1.1920509831705195,0.2821480060084525,KAR,27,moist_mean,gam,1.0000614131000356,1.0001216533423698
s(tpi500),NA,NA,0.03301228542809387,0.8569769403482979,KAR,27,moist_mean,gam,1.0000726064561245,1.0001439630762496
s(wet_effect),NA,NA,0.010071649917512129,0.9209278807665007,KAR,27,moist_mean,gam,1.0000914384380706,1.000182138453778
(Intercept),29.606636946440297,4.042827987744147,7.323249229547476,1.0559756346828135e-8,KAR,28,moist_mean,lm,NA,NA
pisr_summer_10m,0.7347850966681789,1.9120459510241465,0.3842925931119004,0.7029614421061828,KAR,28,moist_mean,lm,NA,NA
twi_luke,3.6880951375883084,2.2786929996506866,1.61851339261308,0.11404629994985695,KAR,28,moist_mean,lm,NA,NA
dtw_0_5ha,-7.271407516123518,3.153242676307221,-2.3060094837480447,0.026814928882514487,KAR,28,moist_mean,lm,NA,NA
tpi20,1.033540259113311,1.1632528228231513,0.8884915117635089,0.3800163658024228,KAR,28,moist_mean,lm,NA,NA
tpi500,2.3359078718699324,3.234837130291439,0.7221098861504293,0.4747662761576783,KAR,28,moist_mean,lm,NA,NA
wet_effect,0.837839491315634,2.7019272472204676,0.3100895822333995,0.7582327513144679,KAR,28,moist_mean,lm,NA,NA
soil_typesilt,2.103516003903762,4.183660800022529,0.5027931528035052,0.6180895331316811,KAR,28,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.06703309798912609,0.8505925381406697,KAR,28,moist_mean,gam,1.242087365463136,1.4240769558188993
s(twi_luke),NA,NA,1.442506897621156,0.2615796918378728,KAR,28,moist_mean,gam,1.1420760948051547,1.2614262391352287
s(dtw_0_5ha),NA,NA,4.121176677417159,0.03347241050383537,KAR,28,moist_mean,gam,1.7031604306190897,1.9084206191141626
s(tpi20),NA,NA,0.9212932468409948,0.3435240297595563,KAR,28,moist_mean,gam,1.0000394117544,1.0000780039755925
s(tpi500),NA,NA,0.28011460934559435,0.5998823183677278,KAR,28,moist_mean,gam,1.0000379040277263,1.000075277654878
s(wet_effect),NA,NA,0.004912964818510037,0.944706040367812,KAR,28,moist_mean,gam,1.0000373214843796,1.0000739493401305
(Intercept),25.338870673804088,4.345412449394533,5.831177355174806,1.0630043798861887e-6,KAR,29,moist_mean,lm,NA,NA
pisr_summer_10m,0.4692207539733926,2.0551525577101923,0.22831431769531915,0.820659041938385,KAR,29,moist_mean,lm,NA,NA
twi_luke,4.574681063157488,2.4492412140827664,1.8677952326025564,0.06972669423420128,KAR,29,moist_mean,lm,NA,NA
dtw_0_5ha,-7.253561170996694,3.389246345163741,-2.1401693569271254,0.03900035882742821,KAR,29,moist_mean,lm,NA,NA
tpi20,0.993788747754742,1.2503161928760624,0.794829942551381,0.43178157560686414,KAR,29,moist_mean,lm,NA,NA
tpi500,2.4273128469508976,3.4769477158922077,0.698116004407053,0.48946917222455555,KAR,29,moist_mean,lm,NA,NA
wet_effect,0.5399295402539548,2.904152324319259,0.1859163983006696,0.8535258546721173,KAR,29,moist_mean,lm,NA,NA
soil_typesilt,2.133007851669123,4.496785858704286,0.47434054426681826,0.6380446625811926,KAR,29,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.011853869401925994,0.9142240476830743,KAR,29,moist_mean,gam,1.0001071543786666,1.0002136600306992
s(twi_luke),NA,NA,1.9965168505433613,0.16681521513482428,KAR,29,moist_mean,gam,1.011495724474504,1.0226707052852189
s(dtw_0_5ha),NA,NA,4.327853765907025,0.028949723364294022,KAR,29,moist_mean,gam,1.7416584425507609,1.93306993253147
s(tpi20),NA,NA,0.588982131739126,0.4478131532621125,KAR,29,moist_mean,gam,1.0000292352986346,1.0000582214903329
s(tpi500),NA,NA,0.30208575913506824,0.5859730128559084,KAR,29,moist_mean,gam,1.000039641222578,1.0000791240798925
s(wet_effect),NA,NA,0.009512874971748284,0.9229816162947055,KAR,29,moist_mean,gam,1.0000304519831187,1.000060695083573
(Intercept),20.702865868637968,4.496668259698693,4.604045634005742,4.759302964280362e-5,KAR,30,moist_mean,lm,NA,NA
pisr_summer_10m,0.722954419165596,2.1266886360537884,0.33994370727775447,0.7358212584108825,KAR,30,moist_mean,lm,NA,NA
twi_luke,4.300767224893983,2.534494793295496,1.696893296553937,0.09811523704595926,KAR,30,moist_mean,lm,NA,NA
dtw_0_5ha,-6.497186231078912,3.5072197730553993,-1.8525175641955083,0.07194170919207354,KAR,30,moist_mean,lm,NA,NA
tpi20,0.7775800607610017,1.2938373985365823,0.6009874669262902,0.5515125931292151,KAR,30,moist_mean,lm,NA,NA
tpi500,1.9821245748682321,3.5979738670981205,0.5509002144217569,0.5850134644185518,KAR,30,moist_mean,lm,NA,NA
wet_effect,1.0440087226784136,3.005240522085809,0.34739606198102635,0.7302622111945569,KAR,30,moist_mean,lm,NA,NA
soil_typesilt,2.1617786206416314,4.653310698807181,0.4645678658843427,0.6449631977691099,KAR,30,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.051550555301554536,0.8217337935889889,KAR,30,moist_mean,gam,1.000062559936019,1.000124761918479
s(twi_luke),NA,NA,1.5369755768377475,0.22309431386250378,KAR,30,moist_mean,gam,1.0000472940182734,1.0000938161691166
s(dtw_0_5ha),NA,NA,3.7846528748729487,0.0458671739876052,KAR,30,moist_mean,gam,1.7496458794777414,1.9373211448152103
s(tpi20),NA,NA,0.31684374781859226,0.5769994807602434,KAR,30,moist_mean,gam,1.0000307173456289,1.0000611905603618
s(tpi500),NA,NA,0.1558914225687849,0.6953103430333417,KAR,30,moist_mean,gam,1.0000419670091254,1.0000837725842118
s(wet_effect),NA,NA,0.0034618707562437605,0.9535787606549979,KAR,30,moist_mean,gam,1.000025598813806,1.000051052988539
(Intercept),21.212974864399953,4.597467418661606,4.614056595223328,4.616199640807161e-5,KAR,31,moist_mean,lm,NA,NA
pisr_summer_10m,0.804855729988868,2.174361360281964,0.3701572998356156,0.71337582800576,KAR,31,moist_mean,lm,NA,NA
twi_luke,4.387753366172473,2.59130906751042,1.6932574431918201,0.09881104301467332,KAR,31,moist_mean,lm,NA,NA
dtw_0_5ha,-5.653117722126664,3.585839049151557,-1.5765118413399632,0.1234206748909933,KAR,31,moist_mean,lm,NA,NA
tpi20,0.6905880337048489,1.3228405880260352,0.5220493232184203,0.6047475851241906,KAR,31,moist_mean,lm,NA,NA
tpi500,1.3874287892809907,3.6786275241678394,0.3771593563539293,0.7082098588209225,KAR,31,moist_mean,lm,NA,NA
wet_effect,0.9894006297026557,3.072607225523214,0.3220068681359614,0.7492598120343533,KAR,31,moist_mean,lm,NA,NA
soil_typesilt,1.754795357196964,4.757621218895295,0.3688388117632496,0.7143501221473143,KAR,31,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.06025278512854755,0.80754197617238,KAR,31,moist_mean,gam,1.0000581393222232,1.000115978426472
s(twi_luke),NA,NA,1.413948688096498,0.24218975975990353,KAR,31,moist_mean,gam,1.0000377311882351,1.0000749058634508
s(dtw_0_5ha),NA,NA,3.5909016033745864,0.054258041260430434,KAR,31,moist_mean,gam,1.784332652239803,1.9534863106667
s(tpi20),NA,NA,0.2278677807033809,0.63599749622073,KAR,31,moist_mean,gam,1.0000313898002404,1.0000625543119421
s(tpi500),NA,NA,0.038403086355889994,0.8457850367258699,KAR,31,moist_mean,gam,1.0000279636021538,1.0000558304569505
s(wet_effect),NA,NA,5.428337024010974e-6,0.999443240461476,KAR,31,moist_mean,gam,1.000022263458495,1.000044413449087
(Intercept),18.24179528224429,4.635230661921752,3.9354665630989976,3.761263643092496e-4,KAR,32,moist_mean,lm,NA,NA
pisr_summer_10m,1.3946215335985068,2.189106845382143,0.6370733052799228,0.5282225184279932,KAR,32,moist_mean,lm,NA,NA
twi_luke,4.035648518094102,2.6011580044368814,1.5514814983212717,0.12978282082118575,KAR,32,moist_mean,lm,NA,NA
dtw_0_5ha,-6.5180066429975545,3.6479663999787046,-1.7867507340625737,0.08264226813717339,KAR,32,moist_mean,lm,NA,NA
tpi20,0.36759745494667345,1.327898548765412,0.27682646034099523,0.7835417131709526,KAR,32,moist_mean,lm,NA,NA
tpi500,3.5061474404001918,3.9310459610568427,0.891912095440772,0.3785311829983362,KAR,32,moist_mean,lm,NA,NA
wet_effect,2.0347705004794654,3.2794869542142346,0.620453909067919,0.5389783771914367,KAR,32,moist_mean,lm,NA,NA
soil_typesilt,2.7571726572140016,4.799341757005672,0.5744897523059939,0.5693108062606309,KAR,32,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.14737808680887163,0.7034588038281695,KAR,32,moist_mean,gam,1.0000526276346544,1.0001048100960703
s(twi_luke),NA,NA,1.1558437046309062,0.36975614803896584,KAR,32,moist_mean,gam,1.2750490450622793,1.4710414761430561
s(dtw_0_5ha),NA,NA,3.5288424350757066,0.05811436660738073,KAR,32,moist_mean,gam,1.7707229052951576,1.9440276264521872
s(tpi20),NA,NA,0.09211675325731714,0.7633759198468937,KAR,32,moist_mean,gam,1.000051559858721,1.0001024599657349
s(tpi500),NA,NA,0.5415595719817962,0.46683109927141603,KAR,32,moist_mean,gam,1.0000292580032377,1.0000583842626856
s(wet_effect),NA,NA,0.13459453678224445,0.7160024953477735,KAR,32,moist_mean,gam,1.0000257555716707,1.0000507147218467
(Intercept),14.913059166394227,4.736229040721932,3.148720012941153,0.0033465666350266524,KAR,33,moist_mean,lm,NA,NA
pisr_summer_10m,1.6488114296600371,2.2368059262974187,0.7371276203605701,0.4659577506163126,KAR,33,moist_mean,lm,NA,NA
twi_luke,3.4199483285733865,2.657835386990766,1.28674196502647,0.20663011336777834,KAR,33,moist_mean,lm,NA,NA
dtw_0_5ha,-6.206301095460191,3.7274529928126037,-1.6650246448251347,0.10483599914869968,KAR,33,moist_mean,lm,NA,NA
tpi20,0.31570686674260445,1.3568325135275483,0.23267932010400968,0.8173657488843983,KAR,33,moist_mean,lm,NA,NA
tpi500,3.3327766288047442,4.0167006561548275,0.8297298987660183,0.41231516938940216,KAR,33,moist_mean,lm,NA,NA
wet_effect,1.8763463026503786,3.3509446420468945,0.5599454789871519,0.5790830877733109,KAR,33,moist_mean,lm,NA,NA
soil_typesilt,3.5671099450040216,4.90391599982547,0.7274002950154478,0.47181880607854976,KAR,33,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.1743343086276502,0.6789406600202278,KAR,33,moist_mean,gam,1.000101493071814,1.0002018077060557
s(twi_luke),NA,NA,0.7032322820606773,0.5511954185014902,KAR,33,moist_mean,gam,1.2536358457148062,1.4395446336114783
s(dtw_0_5ha),NA,NA,3.6068154279917746,0.05504334993636684,KAR,33,moist_mean,gam,1.7907781613475473,1.9527512241425833
s(tpi20),NA,NA,0.02827284202739408,0.8987861700627613,KAR,33,moist_mean,gam,1.0835253944896903,1.159154686876827
s(tpi500),NA,NA,0.4694981050879088,0.4978569036863131,KAR,33,moist_mean,gam,1.0000775089330962,1.0001545382372734
s(wet_effect),NA,NA,0.08735585358318479,0.7694218181773294,KAR,33,moist_mean,gam,1.0000569996777235,1.0001122453271565
(Intercept),17.45769312424353,4.369624494820724,3.9952387544824446,3.1653125902981333e-4,KAR,34,moist_mean,lm,NA,NA
pisr_summer_10m,1.5349382949345944,2.0636675046060557,0.74379147392138,0.4619670095511126,KAR,34,moist_mean,lm,NA,NA
twi_luke,3.4868720714267254,2.452107469960092,1.4219899062921064,0.16388002824766018,KAR,34,moist_mean,lm,NA,NA
dtw_0_5ha,-5.788940415585567,3.4389320619097625,-1.6833541085922938,0.10120714708350183,KAR,34,moist_mean,lm,NA,NA
tpi20,0.8561983510595516,1.2518078275993652,0.6839694817226958,0.4984982634728746,KAR,34,moist_mean,lm,NA,NA
tpi500,3.8839267903239425,3.70579070914638,1.048069655077363,0.30179037489749827,KAR,34,moist_mean,lm,NA,NA
wet_effect,1.722405543912562,3.09156708064196,0.5571302510941819,0.5809840907702231,KAR,34,moist_mean,lm,NA,NA
soil_typesilt,3.912719722873074,4.524331760381752,0.8648171553500152,0.39302807469151513,KAR,34,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.24859902654098684,0.6212737889865547,KAR,34,moist_mean,gam,1.0000526820902222,1.0001047821490454
s(twi_luke),NA,NA,0.7916784549353505,0.3798673644260123,KAR,34,moist_mean,gam,1.000053674800685,1.0001062495585555
s(dtw_0_5ha),NA,NA,3.7824189700980084,0.04827342551237407,KAR,34,moist_mean,gam,1.7718189960353374,1.9469068354028665
s(tpi20),NA,NA,0.2086350637050334,0.6439831520981333,KAR,34,moist_mean,gam,1.1520836216896755,1.2800119138529995
s(tpi500),NA,NA,0.8831171103546293,0.3539723207506848,KAR,34,moist_mean,gam,1.0000300945108713,1.0000599810497968
s(wet_effect),NA,NA,0.07289927735097139,0.7888182064382039,KAR,34,moist_mean,gam,1.000022926585787,1.0000456531505264
(Intercept),22.10678304090511,4.136897715595438,5.343807016926258,5.662997880719393e-6,KAR,35,moist_mean,lm,NA,NA
pisr_summer_10m,1.0680854838687452,1.9537563000373084,0.5466830657684121,0.5880651396946919,KAR,35,moist_mean,lm,NA,NA
twi_luke,3.3691470233905427,2.3215079013988835,1.4512752773145323,0.15560807888015027,KAR,35,moist_mean,lm,NA,NA
dtw_0_5ha,-5.998007513624962,3.255774084904769,-1.8422677241134202,0.07392114429671634,KAR,35,moist_mean,lm,NA,NA
tpi20,1.238543011830036,1.1851363769354668,1.04506370400398,0.30315789246553937,KAR,35,moist_mean,lm,NA,NA
tpi500,4.626623618323806,3.508419805251809,1.3187200720387393,0.1958268109511771,KAR,35,moist_mean,lm,NA,NA
wet_effect,1.3822506073264091,2.9269098085377947,0.4722559620027869,0.6396754861167528,KAR,35,moist_mean,lm,NA,NA
soil_typesilt,2.501206885600327,4.283365251706156,0.5839349993802286,0.5630088411722536,KAR,35,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.034417986669286714,0.8901754703076326,KAR,35,moist_mean,gam,1.062565908681268,1.1203981048897613
s(twi_luke),NA,NA,0.9607687530413921,0.3339228761605335,KAR,35,moist_mean,gam,1.00002653183168,1.000052386943606
s(dtw_0_5ha),NA,NA,3.646623320363027,0.05442318921212924,KAR,35,moist_mean,gam,1.7086285523321123,1.9131618557585366
s(tpi20),NA,NA,0.507150468812198,0.42886010377605605,KAR,35,moist_mean,gam,1.228285835056409,1.4023710493280273
s(tpi500),NA,NA,1.5750491624588172,0.21802599614151003,KAR,35,moist_mean,gam,1.0000359089712316,1.000071419981897
s(wet_effect),NA,NA,0.06676405501101772,0.7976977376465395,KAR,35,moist_mean,gam,1.0000306680685622,1.0000609896050459
(Intercept),24.40433593702598,3.936877529194286,6.198906558828241,4.227228875461747e-7,KAR,36,moist_mean,lm,NA,NA
